merchant_id,shop_name,shop_type,address,taste_score,env_score,sever_score,avg_score,price,wgs84_lon,wgs84_lat,contact_phone,business_hours,status
60000555,Late autumn深秋,面包甜点,红山路88号常发广场2号写字楼一楼门面88-95（一点点的背面）,3.9,4,4,3.9,55,118.8063525,32.08847658,15105177130,10:00-22:00,1
60000556,囿面传统制面馆,面馆,中央路139号,4.3,4.3,4.3,4.3,40,118.7786158,32.06995766,13915978813,10:30-21:30,1
60000557,苏陵客餐面馆,面馆,太平门街10号,3,3.1,3,3.4,,118.805772,32.05999738,15385603268,11:00-22:30,1
60000558,亿嘉餐厅,烧烤烤串,马家街28号,,,,0,,118.77612,32.07622019,18651659717,10:00-21:00,1
60000559,福荣祥烧腊,粤菜,和燕路63-20号1层线路新村社区福荣祥烧腊饭,3.7,3.7,3.7,3.7,27,118.789217,32.09748751,15996269810,08:30-22:00,1
60000560,走心漫拾光·生日蛋糕·甜品,面包/饮品,中央路垠坤创意中央科技文化园23幢107室,4.3,4.2,4.3,4.3,113,118.7802281,32.0896098,17766427280,10:30-02:00,1
60000561,前胜点心社,面包/饮品,锁金村68号-8,4.3,4.4,4.4,4.4,20,118.8116106,32.07330881,18994067592,11:00-21:30,1
60000562,古早味现烤手工蛋糕,面包/饮品,锁金北路锁金三村1幢106室,4.1,4.1,4.1,4.2,19,118.8115472,32.07646337,,10:30-21:00,1
60000563,乐见黑豆花烤鱼,川菜,常发广场4f,4.7,4.7,4.7,4.7,74,118.8051632,32.0876603,025-86371152,18:00-02:30,1
60000564,千裡酥,面包/饮品,中央路371号,4.2,4.2,4.2,4.2,25,118.7786024,32.08419371,15380792503,09:00-19:00,1
60000565,卢氏香酥板栗饼,面包/饮品,中央路82号,4.2,4.1,4.2,4.1,17,118.7791173,32.07121153,13390756663,11:00-22:00,1
60000566,喜肆蛋糕 ,面包/饮品,北祥路58号喜年花生唐A2幢1218室,3.9,4,3.9,3.9,63,118.7746691,32.09914248,15724899899,07:30-19:30,1
60000567,金中蛋糕房,面包/饮品,锁金中学门面房,,,,0,150,118.8134174,32.07346516,13851993472,06:30-20:00,1
60000568,南京斯诺创意蛋糕,面包/饮品,中央路417号617,3.6,3.6,3.6,3.6,53,118.7777949,32.08956491,15988678373,11:00-22:00,1
60000569,SF 糕酥坊,面包/饮品,和燕路12-1号(百家超市隔壁),3.4,3.5,3.5,3.5,,118.7844996,32.09672076,,10:30-21:30,1
60000570,饼状缘,面包/饮品,中央路278-2,3.8,3.8,3.9,3.9,,118.779108,32.08549159,17826564496,11:00-21:00,1
60000571,紫燕百味鸡,小吃快餐,北京东路71号,3.9,3.9,3.8,3.9,25,118.7986301,32.05985512,18683396051,10:30-22:00,1
60000572,阿满百香鸡,小吃快餐,龙蟠路177号-17,4,3.9,3.7,3.7,21,118.8089842,32.07340005,15805160396,10:00-21:30,1
60000573,紫燕百味鸡,小吃快餐,锁金农贸市场内,3.7,3.7,3.7,3.7,28,118.814176,32.0727374,18982283093,10:30-22:00,1
60000574,玄武饭店·西饼屋,面包/饮品,中央路193号(玄武饭店大厅内),3.7,3.8,3.8,3.7,32,118.7781569,32.07301679,025-86811666,10:00-21:00,1
60000575,鑫旺蛋糕,面包/饮品,天山路10号,3.7,3.6,3.6,3.6,17,118.7843113,32.06499672,025-83217356,10:30-20:00,1
60000576,巴黎贝甜,面包/饮品,玄武门街道中央路6号(口腔医院和麦当劳中间，靠近地铁1、4号线4B出口),3.9,4,3.9,3.9,35,118.7792252,32.06299686,025-83424700,16:00-03:00,1
60000577,好一朵茉莉花,面包/饮品,玄武巷玄武湖公园麦当劳旁,4.6,4.5,4.5,4.5,61,118.7877536,32.07625791,025-85308277,11:00-21:00,1
60000578,百味美休闲零食,食品滋补,小市街与和燕路交叉口西南20米,,,,0,,118.7846579,32.09648792,,10:30-22:00,1
60000579,格瑞思GRACE,面包/饮品,红山路88号常发广场1号楼一楼商场内中国黄金隔壁,4.2,4.2,4.1,4.1,48,118.8054739,32.08729277,025-57065105,17:00-02:00,1
60000580,中国兰州拉面,面馆,安怀东路紫郡兰园2幢商业4室,3.6,3.6,3.5,3.6,27,118.7871462,32.10206849,13739307987,10:00-23:00,1
60000581,秋娟手擀面,面馆,环湖路玄武湖公园翠洲门西北侧,,,,0,,118.7987106,32.07764814,,10:30-22:00,1
60000582,西安特色面馆,面馆,东门前街94号,3.5,3.5,3.5,3.5,15,118.7818269,32.09454683,,11:00-21:00,1
60000583,鲜有鸡·鸡汤面·饭·粉,面馆,锁金东路锁金农贸市场内,3.5,3.5,3.5,3.5,21,118.8097225,32.07571189,15895850979,10:30-21:30,1
60000584,牛肉汤面馆,面馆,韶山路246号院,,,,0,,118.7854426,32.09110086,18260071059,10:00-22:00,1
60000585,中式快餐老陕西面馆,面馆,融创·精彩天地(南京站地铁站11号口步行120米),3.2,3.3,3.3,3.1,37,118.7904907,32.09125909,,10:30-21:30,1
60000586,沃普,西餐,玄武门街道玄武巷1号,,,,0,,118.8037416,32.07392188,,11:00-21:00,1
60000587,郑家牛肉面,面馆,百子亭6号,4.1,3.7,3.9,4.1,24,118.7809742,32.06728092,13605181332,10:30-21:30,1
60000588,西安特色面馆,面馆,北京东路71号土壤研究所小区,3.7,3.7,3.7,3.7,16,118.7976563,32.05996354,,10:00-22:30,1
60000589,冬冬面馆,面馆,锁金东路锁金六村6栋,3.7,3.6,3.6,3.7,18,118.8139436,32.07179077,13813974051,11:00-21:30,1
60000590,兰州拉面,面馆,新庄村53号9幢3室,3.7,3.7,3.7,3.7,21,118.798127,32.08343641,,14:00-02:00,1
60000591,HuanZi韩国炸鸡啤酒屋,韩国料理,锁金六村,3.6,3.6,3.6,3.6,22,118.8136219,32.07215425,15950586065,10:30-22:00,1
60000592,韩式石锅拌饭,韩国料理,中央路282-2号,4.1,4,4.2,4.1,21,118.7791209,32.08654783,18951817877,11:00-22:00,1
60000593,思密达石锅拌饭豆腐汤,韩国料理,红山路88号常发广场负一楼美食广场(B1-002-01)1-4号,3.5,3.5,3.5,3.5,33,118.8048135,32.08763468,15052545261,11:00-21:00,1
60000594,金家韩国料理烤串,韩国料理,红山路常发广场后面小孩游乐场4栋88-155号,4.4,4.4,4.5,4.4,67,118.8064177,32.08732345,15720613123,16:00-02:00,1
60000595,味乐韩国屋,韩国料理,阳光路3号太阳宫广场F1层,4.4,4.2,4.3,4.4,32,118.8085489,32.06730194,13337705454,10:00-22:30,1
60000596,紫燕百味鸡,小吃快餐,锁金村10号,3.7,3.7,3.7,3.7,24,118.8087397,32.07355865,,07:30-19:00,1
60000597,润仟祥黄焖鸡米饭,小吃快餐,香樟苑老赵美食城附近,3.7,3.7,3.7,3.7,17,118.8125411,32.07818056,18915136607,06:30-20:30,1
60000598,大宝麻辣烫,小吃快餐,东门街2号-2,3.5,3.5,3.5,3.5,26,118.782731,32.09691147,18360456985,10:30-20:00,1
60000599,浮云农家炒鸡,更多地方菜,小市街175号,3.5,3.5,3.5,3.5,,118.7843475,32.09578836,15380785055,08:00-21:00,1
60000600,四哥肥肠鱼,火锅,阳光路太阳宫广场,3.6,3.6,3.6,3.6,49,118.8088124,32.06733442,,07:00-18:30,1
60000601,曹记大碗皮肚面,小吃快餐,和燕路103号,4.2,4.1,4.2,4.2,18,118.7912334,32.09743849,18205172686,11:00-21:00,1
60000602,膳当家黄焖鸡米饭,小吃快餐,16号,3.4,3.3,3.5,3.4,22,118.8126574,32.07796673,15951990548,11:30-21:30,1
60000603,花无缺?现烤の三明治,小吃快餐,锁金村10号,4.4,4.5,4.5,4.4,16,118.8097748,32.07388259,18101595158,07:00-20:00,1
60000604,冰火时光,饮品店,安怀村35栋门面房,,,,0,,118.7849602,32.09788962,18012104220,05:30-14:00,1
60000605,固城湖螃蟹直销,水果生鲜,和燕路25-11号,,,,0,,118.7848981,32.0977175,13805152815,09:00-20:30,1
60000606,金初乳专卖店,水果生鲜,高楼门7号(鼓楼地铁站4B口步行410米),,,,0,,118.7813652,32.06275242,025-83351550,08:00-21:00,1
60000607,杨国福麻辣烫,小吃快餐,红山路88号常发广场4号楼88149室,3.7,3.7,3.6,3.5,26,118.8058326,32.0872464,18020115008,11:00-20:30,1
60000608,超级泰·泰式麻辣烫,小吃快餐,龙蟠路1号南京商厦1层美食荟,4,4,4,3.9,32,118.7794117,32.09318957,15895868667,08:30-21:00,1
60000609,王贵仁砂锅麻辣烫,小吃快餐,红山路88号常发广场1号楼1层88-53号,3.7,3.8,3.8,3.7,24,118.8057613,32.08837551,18705176558,07:30-20:30,1
60000610,林兴轩黄焖鸡米饭,小吃快餐,芦席营22-4号,3.5,3.5,3.5,3.4,18,118.7759167,32.07712316,13951690538,08:00-19:30,1
60000611,安庆馄饨,小吃快餐,中央路观音里小区3051号,3.4,3.5,3.5,3.5,10,118.778604,32.07787536,15055489997,06:30-17:00,1
60000612,西安面饭馆,面馆,龙蟠路79号28-30室,3.7,3.6,3.7,3.7,12,118.7847505,32.09151901,15365187013,14:00-21:00,1
60000613,巧味面馆,面馆,鸡鸣山庄1号,3.5,3.5,3.5,3.5,,118.7851997,32.06419073,13776647506,16:00-02:00,1
60000614,御面馆,面馆,锁金北路锁金二村11幢15-1号,3.7,3.6,3.7,3.6,14,118.8097346,32.07572391,15895850979,07:30-20:00,1
60000615,高岗里小马牛肉面,面馆,花园路22号（近长途汽车东站对面）,3.6,3.5,3.6,3.6,13,118.8181416,32.08106958,13951622249,10:30-21:30,1
60000616,食为先,小吃快餐,站站南广场右侧二楼,,,,0,62,118.7892618,32.08927386,,11:00-22:30,1
60000617,精品牛肉面,面馆,锁金街道林化研究所美食一条街16号,3.9,3.9,3.9,3.9,15,118.8125101,32.07810049,15715817069,10:00-21:00,1
60000618,兰州陈记牛肉面,面馆,锁金村街道锁金村12号(近龙蟠路),4.2,4.2,4.2,4.2,25,118.8080143,32.07317826,,08:30-22:00,1
60000619,萍王聚面馆,面馆,红山南路9号南汽宿舍15栋109室,3.4,3.4,3.5,3.5,17,118.8006234,32.08677629,15150564903,10:30-02:00,1
60000620,开心面馆,面馆,和燕路25号,4.1,4.1,4.1,4.1,18,118.784767,32.09733824,18905170002,11:00-21:30,1
60000621,六朝春面馆,面馆,红山南路89号融创精彩天地1栋1F-A114,3.6,3.5,3.6,3.6,25,118.7902743,32.09131178,17327988086,10:30-21:00,1
60000622,南湖新华面馆,面馆,高楼门7号,4,3.9,4,4,21,118.7813561,32.06286243,18005143117,18:00-02:30,1
60000623,和府捞面,面馆,中央路201号南京金茂览秀城B1层B132号商铺,4.3,4.4,4.3,4.3,33,118.7782137,32.07513332,15051880813,09:00-19:00,1
60000624,77动漫漫品,饮品店,红山路88号常发广场一楼,,,,0,,118.8057354,32.0871182,13585154899,11:00-22:00,1
60000625,逅道,小吃快餐,龙蟠路1号南京商厦L4层,,,,0,,118.7796099,32.09311079,,07:30-19:30,1
60000626,金世尊大闸蟹,鱼鲜,北京东路42-3号（近九华山地铁站1号口）,3.7,3.7,3.6,3.6,107,118.802662,32.05833359,13236556066,06:30-20:00,1
60000627,林兴轩黄焖鸡米饭,小吃快餐,小市街50号小区121号商铺,3.7,3.7,3.7,3.7,19,118.7840501,32.09493079,,11:00-22:00,1
60000628,楊銘宇黄焖鸡米饭,小吃快餐,红山路88-55号,3.8,3.8,3.9,3.8,27,118.8057563,32.08842351,19805183546,10:30-21:30,1
60000629,彭德楷黄焖鸡米饭,小吃快餐,红山路88-25号,3.6,3.7,3.7,3.7,19,118.8058326,32.08730541,13451944497,11:00-21:00,1
60000630,世善和黄焖鸡米饭,小吃快餐,龙蟠路南京林业大学,3.6,3.6,3.6,3.6,23,118.8086918,32.08288957,13584051339,10:30-22:00,1
60000631,小周面馆,面馆,中央路百子亭26号,3.6,3.6,3.5,3.5,20,118.7808079,32.06791385,18951940842,10:00-21:30,1
60000632,花记面馆,面馆,中央路282-2号,3.6,3.6,3.7,3.6,16,118.77916,32.08647286,15952010290,10:30-22:00,1
60000633,清真兰州牛肉拉面羊肉臊子面,面馆,站旁派出所旁,,,,0,19,118.7928421,32.08756387,,10:00-21:00,1
60000634,南京面馆,面馆,汽车客运站门面,,,,0,,118.7957591,32.08926881,,10:30-20:00,1
60000635,千里香馄饨王,小吃快餐,曹后村巷曹后村10-7号,3.6,3.5,3.6,3.6,11,118.8004661,32.08707208,17749509820,16:00-03:00,1
60000636,品味上海特色大馄饨,小吃快餐,江西路许府巷15栋对面,3.7,3.5,3.5,3.6,13,118.7772106,32.08491827,13915975394,11:00-21:00,1
60000637,安庆馄饨,小吃快餐,和燕路东井一村1号楼1层55号商铺,3.7,3.6,3.7,3.7,12,118.7911231,32.09818848,18661105614,10:30-22:00,1
60000638,吉祥馄饨,小吃快餐,玄武湖街道花园路24号(近玄武大道),3.8,3.8,3.8,3.8,15,118.8158875,32.08573937,18013828385,17:00-02:00,1
60000639,安庆馄饨,小吃快餐,芦席营15号,3.6,3.5,3.6,3.6,9,118.7757394,32.07712997,,10:00-23:00,1
60000640,吉祥馄饨,小吃快餐,林业大学内锁金五村16号（润锦商务酒店对面）,3.6,3.6,3.6,3.6,15,118.8126544,32.07797373,13584045248,10:30-22:00,1
60000641,鲜有鸡鸡汤面·饭·粉·馄饨,小吃快餐,和燕路71-1,,,,0,32,118.7899372,32.09726752,,11:00-21:00,1
60000642,三百碗宝应长鱼面,面馆,板仓街119-2号（钟麓花园东南门对面）,4.3,3.7,3.9,4.2,42,118.8196925,32.07489215,18205160226,10:30-21:30,1
60000643,开心面馆,面馆,锁金村1-1号-4,4.2,4,4.1,4.1,21,118.8125339,32.06958969,13851743403,10:00-22:00,1
60000644,南京衡益商业中心,水果生鲜,和燕路16号二楼水果店,,,,0,,118.7846058,32.09659687,,10:30-21:30,1
60000645,安庆馄饨,小吃快餐,龙蟠路新庄村53号8幢,3.6,3.5,3.5,3.6,14,118.7978034,32.08369794,17681254988,11:00-21:00,1
60000646,老上海馄饨铺,小吃快餐,黑龙江路3-2号,3.6,3.6,3.6,3.6,21,118.7773213,32.08888023,025-52603328,10:30-21:30,1
60000647,安庆馄饨,小吃快餐,锁金南路锁金二村1栋105室,3.7,3.7,3.7,3.7,12,118.8082816,32.07543123,13016972616,10:00-22:30,1
60000648,臧阿姨馄饨,小吃快餐,峨嵋路12号,3.8,3.6,3.8,3.8,10,118.7839148,32.06336583,13585170767,11:00-21:30,1
60000649,董家金牌锅贴安庆馄饨,小吃快餐,童家巷40号1幢41室,3.9,3.8,3.8,3.9,13,118.7728454,32.07306608,18851790173,14:00-02:00,1
60000650,清源香兰州拉面,面馆,和燕路53号,,,,0,,118.7862593,32.09658612,,10:30-22:00,1
60000651,渝家婆重庆小面,面馆,花园路花园路7号小区7幢1单元102室,3.7,3.7,3.7,3.7,17,118.8200016,32.08154416,13685686756,11:00-22:00,1
60000652,好口福面馆·羊肉汤,面馆,南昌路6号101室,3.7,3.6,3.7,3.7,20,118.7781279,32.083451,13337723006,11:00-21:00,1
60000653,李记面馆中央路店,面馆,中央路298号苏州银行旁,3.4,3.3,3.5,3.4,16,118.7791167,32.08813216,18225749448,16:00-02:00,1
60000654,百秒中餐厅,面馆,黑龙江路1号,3.6,3.7,3.7,3.6,27,118.7777589,32.08889673,,10:00-22:00,1
60000655,安庆馄饨,小吃快餐,江西路4-1号,3.7,3.5,3.7,3.7,9,118.7771716,32.08368396,18154068551,10:30-21:30,1
60000656,鸭血粉丝汤黄焖鸡米饭,小吃快餐,玄武湖街道中央路282号,3.5,3.5,3.5,3.5,,118.7791709,32.08672792,13813810343,11:00-22:30,1
60000657,黄焖鸡米饭,小吃快餐,黄家圩31号小区,3.4,3.4,3.4,3.4,19,118.7898915,32.09337064,13851473083,10:00-21:00,1
60000658,黄焖鸡米饭,小吃快餐,安怀村30-9号（近胜利村路）,3.8,3.8,3.8,3.8,19,118.7849612,32.09788962,13851530305,08:30-22:00,1
60000659,光影主题茶社,茶馆,龙蟠路151号湖畔居商务楼F1层,,,,3.7,94,118.8001008,32.08270454,025-85540299,10:30-02:00,1
60000660,吾道吾茶,茶馆,玄武巷1号玄武湖景区采菊向秋内,,,,0,,118.7826511,32.07280525,,11:00-21:30,1
60000661,梵象茶事憩息地,茶馆,台城路西家大塘文化创意园56-102室,,,,4.5,79,118.7857372,32.06715912,17751033349,10:30-21:00,1
60000662,一品茶烟酒,茶馆,中央路321-23号,,,,0,,118.7785789,32.07877253,18114001071,18:00-02:30,1
60000663,21班堡·炸鸡·汉堡,小吃快餐,西家大塘13号102室（住宅）,3.8,3.8,3.9,3.8,10,118.7870174,32.06503843,13776681792,09:00-19:00,1
60000664,bluefrog蓝蛙,西餐,中央路201号1楼L111铺位,4.8,4.8,4.8,4.8,130,118.7783008,32.07549149,025-83693093,11:00-22:00,1
60000665,芝根芝底PIZZA,西餐,花园路19号,3.6,3.6,3.7,3.7,28,118.8177454,32.08567582,17314968978,07:30-19:30,1
60000666,金老头鲜生,水果生鲜,锁金南路68号,3.5,3.5,3.5,3.5,13,118.8117329,32.07320301,13915949006,06:30-20:00,1
60000667,锁金粮油批发,水果生鲜,锁金东路锁金二小西侧约30米,,,,0,,118.8124742,32.07617601,13605146148,11:00-22:00,1
60000668,老许蔬菜批发,水果生鲜,许府巷凤凰和鸣幼儿园斜对面,3.7,3.7,3.7,3.7,,118.7758458,32.0851488,13276630113,10:30-21:30,1
60000669,老许五谷杂粮,水果生鲜,板仓街8-3号(岗子村地铁站1号口步行400米),3.4,3.4,3.4,3.4,,118.8139307,32.0706715,13813979560,11:00-21:00,1
60000670,金老头鲜生,水果生鲜,和燕路7-106号,,,,0,13,118.7831846,32.09777624,,10:30-22:00,1
60000671,南京市水产公司,水果生鲜,中央路298-4,3.5,3.6,3.6,3.6,8,118.7791167,32.08851624,13851653608,10:00-21:30,1
60000672,四季生鲜,水果生鲜,曹后村26号,,,,0,59,118.8002547,32.0869497,13145137756,10:30-22:00,1
60000673,锅圈食汇火锅烧烤食材超市,水果生鲜,和燕路7号103,3.8,3.9,3.9,3.9,73,118.7826818,32.09786161,13913313303,10:00-21:00,1
60000674,顺发粮油店,水果生鲜,江西路10-7号(新模范马路地铁站2号口步行420米),,,,0,,118.7772106,32.08484925,18068836589,10:30-20:00,1
60000675,双汇冷鲜肉,水果生鲜,东门街2号安怀村菜市场2层,,,,0,14,118.7830645,32.09679588,17366007005,16:00-03:00,1
60000676,好蟹汇大闸蟹,水果生鲜,黑龙江路2号,3.5,3.5,3.5,3.5,107,118.7769728,32.08946996,025-84361805,11:00-21:00,1
60000677,牛气冲天锅贴店,小吃快餐,锁金四村5号-12室,3.6,3.6,3.7,3.6,20,118.8134394,32.07362823,18805151216,10:30-22:00,1
60000678,沙拉拉轻食,西餐,曹后村一楼门面,3.6,3.6,3.6,3.6,21,118.8002286,32.08705168,13357818517,17:00-02:00,1
60000679,天福茗茶,茶馆,太平门街1号,,,,4.8,53,118.8073673,32.05892198,025-84806455,10:00-23:00,1
60000680,王四蔬菜,水果生鲜,高云岭39号(玄武门地铁站出入口步行360米),,,,0,,118.7769897,32.06924364,13405820322,10:30-22:00,1
60000681,汉堡王,小吃快餐,中央路201号金茂览秀城B1楼B109号,4.3,4.3,4.2,4.2,29,118.7782228,32.07469723,13382762378,11:00-21:00,1
60000682,麦当劳,小吃快餐,湖南路1号,4.1,4,4,4,25,118.7780269,32.07093319,025-58755525,10:30-21:30,1
60000683,肯德基,小吃快餐,龙蟠路111号火车站一楼软席候车室,3.8,3.8,3.8,3.7,38,118.7918302,32.08847251,025-4009200715,10:00-22:00,1
60000684,肯德基,小吃快餐,龙蟠路111号南京火车站候车室3楼,3.9,4,3.9,3.9,35,118.7916048,32.08867221,4009200715,10:30-21:30,1
60000685,麦当劳,小吃快餐,红山南路新南京站3F,4,4,4,4,41,118.7936092,32.08972451,025-52615509,11:00-21:00,1
60000686,奥拉三明治HOLA,小吃快餐,龙蟠路108号金陵style浪漫中心（必胜客旁）,4,3.9,4,4,41,118.8079976,32.06881428,15605290052,10:30-21:30,1
60000687,翠洲小隐,茶馆,玄武湖-翠洲门,,,,3.9,,118.7989972,32.07732654,13503455375,10:00-22:30,1
60000688,五洲春·览胜楼,茶馆,玄武巷1号玄武湖公园梁洲内览胜楼,,,,0,,118.7899909,32.0797529,13072505368,11:00-21:30,1
60000689,口渴了饮品,饮品店,花园路7号,3.5,3.5,3.5,3.5,14,118.8199845,32.08159714,13851981887,14:00-02:00,1
60000690,Yes Lemon就是柠·手打柠檬茶,饮品店,龙蟠路1号南京商厦一楼（花味烤肉旁）,4.3,4.4,4.3,4.4,20,118.7794687,32.09341969,15380766737,10:30-22:00,1
60000691,喜茶,饮品店,龙蟠路1号南京商厦一层1083商铺,4.2,4.3,4.2,4.2,16,118.7790612,32.09321016,025-83439131,11:00-22:00,1
60000692,甲八方咖啡茶饮,饮品店,锁金村街道龙蟠路159号林业大学香樟苑1楼(校医院)(联华超市),3.7,3.8,3.8,3.8,12,118.8125712,32.0780956,13032540067,11:00-21:00,1
60000693,名湖茶社,茶馆,龙蟠路88号名湖美景大酒店M2层（新庄国际展览中心内）,,,,3.8,95,118.8029377,32.07741524,025-86891588,16:00-02:00,1
60000694,中国茶叶生活馆,茶馆,昆仑路3-2号（玄武湖，明城汇）,,,,3.7,195,118.7821615,32.07141532,025-83361949,10:00-22:30,1
60000695,五洲春·后湖印月,茶馆,环湖路7号（新模范马路地铁4号口过城墙隧道李白雕像旁）,,,,4.9,51,118.7818874,32.07934968,13072505368,07:30-19:00,1
60000696,高淳豆腐店,水果生鲜,中央北路菜市场C5-2号,3.6,3.6,3.6,3.6,,118.7828281,32.09667555,13814151536,06:30-20:30,1
60000697,华远粮行,水果生鲜,锁金东路与锁金北路交叉口南150米锁金五村南西门1-1号,3.5,3.5,3.6,3.6,,118.8129292,32.0754907,025-85413312,10:30-20:00,1
60000698,小鲍粮油杂粮店,水果生鲜,锁金六村20幢102室,,,,0,,118.8134896,32.07286716,025-85424953,08:00-21:00,1
60000699,周记鲜肉专卖店,水果生鲜,江西路10-2号,,,,0,,118.7772046,32.08441315,15051840571,07:00-18:30,1
60000700,清和院,茶馆,中央路258号-28号锦盈大厦1601室,,,,4.8,96,118.7793628,32.08057984,13382071349,11:00-21:00,1
60000701,七家湾牛肉锅贴,小吃快餐,红山路88号常发广场3幢116室,3.6,3.6,3.6,3.6,20,118.8061743,32.08716798,13404139549,11:30-21:30,1
60000702,阿米嫂,小吃快餐,龙蟠路145号,3.6,3.6,3.6,3.6,13,118.7923662,32.08826328,15021318256,07:00-20:00,1
60000703,安庆馄饨金牌锅贴,小吃快餐,和燕路线路新村社区,3.5,3.6,3.6,3.6,12,118.7903148,32.0973491,15190232699,05:30-14:00,1
60000704,一鸣真鲜奶吧,饮品店,岗子村地铁4号线3号出口,4,3.9,4,4,13,118.8110019,32.06773648,4001365365,09:00-20:30,1
60000705,果果捞酸奶捞,饮品店,玄武湖雪松路南京林业大学内,4,4,4.1,4.1,17,118.812477,32.07791739,15261455070,08:00-21:00,1
60000706,继海粮油,水果生鲜,傅厚岗24-1号,3.5,3.5,3.5,3.5,,118.7781534,32.06693546,13645160855,11:00-20:30,1
